duration,amount,inst_rate,personal_status,residing_since,age,num_credits,dependents,foreign_worker,status,under_30,is_female,is_foreign_worker,checkin_acc_A11,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,saving_acc_A61,saving_acc_A62,saving_acc_A63,saving_acc_A64,saving_acc_A65,present_emp_since_A71,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,other_debtors_A101,other_debtors_A102,other_debtors_A103,property_A121,property_A122,property_A123,property_A124,inst_plans_A141,inst_plans_A142,inst_plans_A143,housing_A151,housing_A152,housing_A153,job_A171,job_A172,job_A173,job_A174,telephone_A191,telephone_A192
-0.904604315,-0.656875014,0.024146917,A93,-0.765977267,35,-0.704925998,-0.428289566,A202,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-1.23647786,0.087456066,-0.870183334,A93,0.140504706,26,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.738667543,-0.40734688,0.024146917,A93,-0.765977267,39,1.027078912,2.334868926,A202,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
-1.23647786,-0.690547134,-0.870183334,A91,1.046986678,28,1.027078912,2.334868926,A201,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.256953092,-0.052549065,0.918477168,A92,-1.67245924,27,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.256953092,-0.731662565,0.918477168,A92,1.046986678,24,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.904604315,-0.695509341,0.918477168,A93,1.046986678,27,-0.704925998,-0.428289566,A201,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.489762384,1.26846138,-1.764513585,A93,-0.765977267,34,-0.704925998,2.334868926,A201,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.738667543,-0.890453196,0.918477168,A93,-0.765977267,26,-0.704925998,-0.428289566,A201,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.256953092,-0.360205912,0.918477168,A93,-1.67245924,54,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-1.23647786,-0.943619701,0.918477168,A92,0.140504706,37,1.027078912,-0.428289566,A202,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-1.23647786,-0.677078286,-0.870183334,A93,1.046986678,40,-0.704925998,2.334868926,A202,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-1.23647786,-0.733080339,0.024146917,A93,-0.765977267,43,-0.704925998,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.23647786,-0.924834203,0.024146917,A93,1.046986678,41,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.489762384,-0.226935204,-0.870183334,A92,1.046986678,28,1.027078912,-0.428289566,A201,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
-1.23647786,-0.672470522,0.918477168,A92,0.140504706,75,-0.704925998,-0.428289566,A201,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
2.248194362,1.592068179,0.918477168,A93,1.046986678,42,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
0.256953092,-0.439246784,0.918477168,A93,1.046986678,60,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.738667543,-0.714649283,0.918477168,A93,1.046986678,61,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.256953092,-0.6870027,0.918477168,A93,-0.765977267,43,1.027078912,2.334868926,A201,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.256953092,-0.442791217,0.918477168,A92,1.046986678,37,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.738667543,-0.452361188,0.918477168,A93,-1.67245924,27,-0.704925998,-0.428289566,A201,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.240857225,-0.352053714,0.024146917,A92,0.140504706,28,1.027078912,-0.428289566,A201,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0.008047933,0.613804473,-1.764513585,A92,1.046986678,29,1.027078912,-0.428289566,A201,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.252573727,3.231723215,-1.764513585,A93,1.046986678,37,-0.704925998,-0.428289566,A201,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.738667543,-0.673179409,-0.870183334,A91,0.140504706,36,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1.252573727,-0.159945407,0.918477168,A91,1.046986678,27,1.027078912,-0.428289566,A201,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.240857225,-0.785183514,0.024146917,A93,0.140504706,30,1.027078912,-0.428289566,A201,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.738667543,-0.052194622,-1.764513585,A93,0.140504706,49,1.027078912,2.334868926,A201,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.738667543,-0.403448003,0.918477168,A92,1.046986678,52,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-0.987572702,-0.167388718,-0.870183334,A93,-0.765977267,36,1.027078912,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0.256953092,-0.46299449,0.918477168,A92,1.046986678,42,1.027078912,-0.428289566,A201,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
0.256953092,-0.196098631,0.024146917,A92,1.046986678,20,-0.704925998,-0.428289566,A201,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
-1.23647786,-0.829488936,-1.764513585,A92,-1.67245924,32,-0.704925998,-0.428289566,A201,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0.256953092,-0.648368373,0.918477168,A92,1.046986678,23,1.027078912,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.240857225,-0.175895359,-0.870183334,A93,-0.765977267,31,1.027078912,-0.428289566,A201,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.904604315,-0.719965934,-1.764513585,A92,1.046986678,48,-0.704925998,2.334868926,A201,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
-1.23647786,0.143458119,-1.764513585,A93,0.140504706,37,2.759083822,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.738667543,-0.932631957,0.918477168,A91,-0.765977267,49,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.240857225,-0.617177356,0.024146917,A93,-0.765977267,32,1.027078912,-0.428289566,A201,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.987572702,-0.65014059,-0.870183334,A93,0.140504706,29,-0.704925998,-0.428289566,A201,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0.256953092,-0.679204946,0.024146917,A92,1.046986678,25,-0.704925998,-0.428289566,A201,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.738667543,-0.668217202,-0.870183334,A92,-0.765977267,26,-0.704925998,-0.428289566,A201,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0.256953092,-0.823817842,0.918477168,A93,0.140504706,38,-0.704925998,2.334868926,A201,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
0.256953092,-0.34319263,0.918477168,A93,-1.67245924,45,-0.704925998,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1.252573727,1.706553388,-0.870183334,A93,1.046986678,42,4.491088732,-0.428289566,A201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.57273077,0.2487278,-1.764513585,A93,1.046986678,22,-0.704925998,-0.428289566,A201,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.738667543,-0.844730001,0.918477168,A93,1.046986678,41,-0.704925998,2.334868926,A201,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
-0.738667543,-0.84047668,0.918477168,A94,-0.765977267,23,-0.704925998,-0.428289566,A201,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.738667543,0.557093534,0.024146917,A93,1.046986678,43,1.027078912,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3.243814997,2.514684275,-0.870183334,A93,1.046986678,42,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.23647786,-0.422233502,-1.764513585,A94,-0.765977267,24,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3.243814997,1.153976171,0.918477168,A93,1.046986678,34,-0.704925998,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1.252573727,-0.145058785,0.918477168,A93,0.140504706,30,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
-0.738667543,0.134597035,-1.764513585,A93,0.140504706,31,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-1.23647786,0.512079225,-1.764513585,A93,0.140504706,44,1.027078912,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.738667543,-0.831261153,-1.764513585,A92,-0.765977267,38,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
-0.489762384,0.727580795,-1.764513585,A92,1.046986678,35,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2.248194362,1.165672803,0.024146917,A93,-0.765977267,24,-0.704925998,-0.428289566,A201,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
3.243814997,3.812301458,0.918477168,A93,-0.765977267,27,-0.704925998,-0.428289566,A201,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
-0.738667543,-0.724219254,0.918477168,A92,-0.765977267,24,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.505858251,-0.24855625,0.024146917,A92,0.140504706,21,-0.704925998,-0.428289566,A201,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-1.23647786,-1.070864872,-0.870183334,A92,-0.765977267,41,1.027078912,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
-1.402414633,0.038542881,-1.764513585,A92,-1.67245924,37,-0.704925998,2.334868926,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.240857225,0.392986253,0.024146917,A93,1.046986678,35,-0.704925998,2.334868926,A201,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
-1.23647786,1.23691592,-1.764513585,A93,0.140504706,45,1.027078912,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.256953092,-0.335394876,-0.870183334,A93,0.140504706,32,-0.704925998,-0.428289566,A201,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.489762384,-0.269468409,-1.764513585,A92,1.046986678,23,-0.704925998,-0.428289566,A201,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.738667543,-0.707914859,0.024146917,A92,-1.67245924,37,-0.704925998,-0.428289566,A201,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
-0.240857225,-0.813538984,-1.764513585,A92,-0.765977267,23,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0.256953092,-0.704015982,0.918477168,A92,1.046986678,32,-0.704925998,-0.428289566,A201,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
-1.23647786,-0.699053775,-1.764513585,A93,-1.67245924,74,2.759083822,2.334868926,A202,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0.256953092,-0.665736098,-0.870183334,A93,-0.765977267,31,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.738667543,-0.914555345,0.918477168,A93,0.140504706,35,1.027078912,-0.428289566,A201,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.489762384,0.628691095,-1.764513585,A92,1.046986678,59,-0.704925998,-0.428289566,A201,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.008047933,3.334866237,0.918477168,A93,1.046986678,30,-0.704925998,-0.428289566,A201,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.256953092,-0.286481691,0.918477168,A94,0.140504706,27,1.027078912,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.738667543,-0.634899525,-0.870183334,A93,1.046986678,66,2.759083822,-0.428289566,A201,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
0.256953092,-0.673533852,0.918477168,A92,1.046986678,25,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1.252573727,0.093481604,0.918477168,A93,1.046986678,37,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.256953092,-0.471855574,0.918477168,A93,1.046986678,60,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.738667543,-0.863161056,0.918477168,A92,-0.765977267,23,-0.704925998,-0.428289566,A201,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.256953092,-0.905339817,0.918477168,A94,1.046986678,54,1.027078912,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.987572702,-0.610442932,0.918477168,A93,-0.765977267,35,-0.704925998,-0.428289566,A201,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
-0.738667543,1.488925157,-1.764513585,A92,-0.765977267,24,-0.704925998,-0.428289566,A201,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1.252573727,2.126568783,-0.870183334,A93,-1.67245924,24,-0.704925998,-0.428289566,A201,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.489762384,-0.5292754,-0.870183334,A92,-1.67245924,26,1.027078912,-0.428289566,A201,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2.248194362,0.233841179,0.918477168,A93,1.046986678,46,-0.704925998,2.334868926,A201,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1.252573727,1.474747423,-0.870183334,A92,-0.765977267,54,-0.704925998,-0.428289566,A201,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
-0.738667543,-0.769233563,0.024146917,A94,-0.765977267,27,1.027078912,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-1.070541088,-0.90037761,0.918477168,A93,1.046986678,47,1.027078912,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.008047933,-0.591657434,0.918477168,A94,0.140504706,30,1.027078912,-0.428289566,A201,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.240857225,0.246246697,-1.764513585,A92,1.046986678,33,2.759083822,-0.428289566,A201,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
-0.240857225,-0.728472575,0.918477168,A92,0.140504706,23,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
-0.738667543,-0.775967987,0.918477168,A93,1.046986678,48,1.027078912,-0.428289566,A201,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
-0.240857225,1.23691592,-0.870183334,A93,1.046986678,68,1.027078912,-0.428289566,A201,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
0.256953092,-0.716775944,0.918477168,A94,-0.765977267,28,-0.704925998,-0.428289566,A201,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
-0.074920453,-0.367294779,0.918477168,A94,-0.765977267,33,1.027078912,-0.428289566,A202,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
-0.240857225,-0.648368373,0.918477168,A93,1.046986678,32,1.027078912,2.334868926,A201,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1.252573727,2.695095951,-0.870183334,A93,-0.765977267,45,1.027078912,2.334868926,A201,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0.256953092,-0.637026185,0.918477168,A94,0.140504706,33,-0.704925998,-0.428289566,A201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.489762384,0.243765593,0.024146917,A92,-0.765977267,29,-0.704925998,-0.428289566,A201,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
-0.987572702,0.108368225,-1.764513585,A93,-0.765977267,26,-0.704925998,2.334868926,A202,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
